Test Name,Year,Session,Subject,Number,Question,image,law,Option 1,Option 2,Option 3,Option 4,Answer,모델명,총문제수,정답수,추출실패,정확도(%),총소요시간(초),문제당평균시간(초),입력토큰,출력토큰,총토큰,비용수준,예측답,정답여부,모델응답,question_duration,question_emissions_g,question_emissions_rate,question_energy_wh,question_energy_consumed,question_cpu_energy_wh,question_cpu_energy,question_gpu_energy_wh,question_gpu_energy,question_ram_energy_wh,question_ram_energy,question_cpu_emissions_g,question_gpu_emissions_g,question_ram_emissions_g,total_emissions_g,total_emissions,total_emissions_rate,total_energy_wh,total_energy_consumed,total_cpu_energy_wh,total_cpu_energy,total_gpu_energy_wh,total_gpu_energy,total_ram_energy_wh,total_ram_energy,total_cpu_emissions_g,total_gpu_emissions_g,total_ram_emissions_g,cpu_power,gpu_power,ram_power,carbon_intensity,country_name,country_iso_code,region,cloud_provider,cloud_region,timestamp,duration,tracking_mode,on_cloud,pue,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,python_version,os,codecarbon_version,제외 여부,법령 이름,문제번호,프롬프트
산업안전기사,2011,3,화학설비위험방지기술,91,"산업안전보건법에서 분류한 위험물질의 종류 중 부식성 산류는 농도가 몇 % 이상인 염산, 황산, 질산, 그 밖에 이와 같은 정도 이상의 부식성을 가지는 물질을 말하는가?",text_only,O,10,15,20,25,3,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,2.87,117,2,119,0.0,1,False,1,2.8745,0.049862,2.8e-08,0.1082,0.0001082,0.0339,3.39e-05,0.0439,4.39e-05,0.0303,3.03e-05,0.017146,0.022189,0.015324,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,126,"문제: 산업안전보건법에서 분류한 위험물질의 종류 중 부식성 산류는 농도가 몇 % 이상인 염산, 황산, 질산, 그 밖에 이와 같은 정도 이상의 부식성을 가지는 물질을 말하는가?

선택지:
1. 10
2. 15
3. 20
4. 25

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2011,3,건설안전기술,102,강풍 시 타워크레인의 작업제한과 관련된 사항으로 타워크레인의 운전작업을 중지해야 하는 순간풍속 기준으로 옳은 것은?(2022년 02월 21일 확인된 규정 적용),text_only,O,순간풍속이 매초 당 10 미터 초과,순간풍속이 매초 당 15 미터 초과,순간풍속이 매초 당 20 미터 초과,순간풍속이 매초 당 25 미터 초과,2,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,4.59,154,2,156,0.0,1,False,1,4.595,0.079706,4.5e-08,0.1729,0.0001729,0.0543,5.43e-05,0.0702,7.02e-05,0.0485,4.85e-05,0.027408,0.03547,0.024495,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,127,"문제: 강풍 시 타워크레인의 작업제한과 관련된 사항으로 타워크레인의 운전작업을 중지해야 하는 순간풍속 기준으로 옳은 것은?(2022년 02월 21일 확인된 규정 적용)

선택지:
1. 순간풍속이 매초 당 10 미터 초과
2. 순간풍속이 매초 당 15 미터 초과
3. 순간풍속이 매초 당 20 미터 초과
4. 순간풍속이 매초 당 25 미터 초과

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2012,1,기계위험방지기술,48,다음 중 산업안전보건법상 크레인에 전용 탑승설비를 설치하고 근로자를 달아 올린 상태에서 작업에 종사시킬 경우 근로자의 추락 위험을 방지하기 위하여 실시해야할 조치사항으로 적합하지 않은 것은?,text_only,O,승차석 외의 탑승 제한,안전대나 구명줄의 설치,탑승설비의 하강시 동력하강방법을 사용,탑승설비가 뒤집히거나 떨어지지 않도록 필요한 조치,1,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,4.47,143,2,145,0.0,3,False,3,4.473,0.07759,4.4e-08,0.1684,0.0001684,0.0528,5.28e-05,0.0683,6.83e-05,0.0472,4.72e-05,0.026681,0.034529,0.023845,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,안전보건규칙 86조,128,"문제: 다음 중 산업안전보건법상 크레인에 전용 탑승설비를 설치하고 근로자를 달아 올린 상태에서 작업에 종사시킬 경우 근로자의 추락 위험을 방지하기 위하여 실시해야할 조치사항으로 적합하지 않은 것은?

선택지:
1. 승차석 외의 탑승 제한
2. 안전대나 구명줄의 설치
3. 탑승설비의 하강시 동력하강방법을 사용
4. 탑승설비가 뒤집히거나 떨어지지 않도록 필요한 조치

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2012,1,화학설비위험방지기술,85,산업안전보건법에 따라 위험물 건조설비 중 건조실을 설치하는 건축물의 구조를 독립된 단층 건물로 하여야 하는 건조설비가 아닌 것은?,text_only,O,위험물 또는 위험물이 발생하는 물질을 가열ㆍ건조하는 경우 내용적이 1m$^3$ 이상인 건조설비,위험물이 아닌 물질을 가열ㆍ건조하는 경우 액체연료의 최대사용량이 5kg/h 이상인 건조설비,위험물이 아닌 물질을 가열ㆍ건조하는 경우 기체연료의 최대사용량이 1m$^3$/h 이상인 건조설비,위험물이 아닌 물질을 가열ㆍ건조하는 경우 전기사용 정격용량이 10kW 이상인 건조설비,2,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,6.25,219,2,221,0.0,4,False,4,6.2521,0.10845,6.1e-08,0.2353,0.0002353,0.0738,7.38e-05,0.0955,9.55e-05,0.066,6.6e-05,0.037292,0.048262,0.033329,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,안전보건규칙 280조,129,"문제: 산업안전보건법에 따라 위험물 건조설비 중 건조실을 설치하는 건축물의 구조를 독립된 단층 건물로 하여야 하는 건조설비가 아닌 것은?

선택지:
1. 위험물 또는 위험물이 발생하는 물질을 가열ㆍ건조하는 경우 내용적이 1m$^3$ 이상인 건조설비
2. 위험물이 아닌 물질을 가열ㆍ건조하는 경우 액체연료의 최대사용량이 5kg/h 이상인 건조설비
3. 위험물이 아닌 물질을 가열ㆍ건조하는 경우 기체연료의 최대사용량이 1m$^3$/h 이상인 건조설비
4. 위험물이 아닌 물질을 가열ㆍ건조하는 경우 전기사용 정격용량이 10kW 이상인 건조설비

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2012,1,화학설비위험방지기술,95,고압가스 용기 파열사고의 주요 원인 중 하나는 용기의 내압력(耐壓力) 부족이다. 다음 중 내압력 부족의 원인으로 틀린 것은?,text_only,,용기 내벽의 부식,강재의 피로,과잉 충전,용접 불량,3,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,2.8,105,2,107,0.0,3,True,3,2.8043,0.048644,2.8e-08,0.1055,0.0001055,0.0331,3.31e-05,0.0428,4.28e-05,0.0296,2.96e-05,0.016727,0.021647,0.014949,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,130,"문제: 고압가스 용기 파열사고의 주요 원인 중 하나는 용기의 내압력(耐壓力) 부족이다. 다음 중 내압력 부족의 원인으로 틀린 것은?

선택지:
1. 용기 내벽의 부식
2. 강재의 피로
3. 과잉 충전
4. 용접 불량

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2012,2,안전관리론,7,리더십 이론 중 관리 그리드 이론에 있어 대표적인 유형의 설명이 잘못 연결된 것은?,text_only,,(1.1) : 무관심형,(3.3) : 타협형,(9.1) : 과업형,(1.9) : 인기형,2,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,2.76,108,2,110,0.0,3,False,3,2.765,0.047962,2.7e-08,0.1041,0.0001041,0.0326,3.26e-05,0.0422,4.22e-05,0.0292,2.92e-05,0.016492,0.021344,0.01474,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,131,"문제: 리더십 이론 중 관리 그리드 이론에 있어 대표적인 유형의 설명이 잘못 연결된 것은?

선택지:
1. (1.1) : 무관심형
2. (3.3) : 타협형
3. (9.1) : 과업형
4. (1.9) : 인기형

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2012,2,전기위험방지기술,62,다음 중 활선근접 작업시의 안전조치로 적절하지 않은 것은?,text_only,O,저압 활선작업시 노출 충전부분의 방호가 어려운 경우에는 작업자에게 절연용 보호구를 착용토록 한다.,고압 활선작업시는 작업자에게 절연용 보호구를 착용 시킨다.,"고압선로의 근접작업시 머리위로 30cm, 몸 옆과 발밑으로 50cm 이상 접근한계거리를 반드시 유지하여야 한다.",특고압 전로에 근접하여 작업시 감전위험이 없도록 대지와 절연조치가 된 활선작업용 장치를 사용하여야 한다.,3,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,4.95,186,2,188,0.0,3,True,3,4.9516,0.085891,4.9e-08,0.1864,0.0001864,0.0585,5.85e-05,0.0757,7.57e-05,0.0522,5.22e-05,0.029535,0.038223,0.026396,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,안전보건규칙 321조,132,"문제: 다음 중 활선근접 작업시의 안전조치로 적절하지 않은 것은?

선택지:
1. 저압 활선작업시 노출 충전부분의 방호가 어려운 경우에는 작업자에게 절연용 보호구를 착용토록 한다.
2. 고압 활선작업시는 작업자에게 절연용 보호구를 착용 시킨다.
3. 고압선로의 근접작업시 머리위로 30cm, 몸 옆과 발밑으로 50cm 이상 접근한계거리를 반드시 유지하여야 한다.
4. 특고압 전로에 근접하여 작업시 감전위험이 없도록 대지와 절연조치가 된 활선작업용 장치를 사용하여야 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2012,2,건설안전기술,116,차량계 건설기계를 사용하여 작업을 하는 때에 작업계획에 포함되지 않아도 되는 사항은?,text_only,O,사용하는 차량계 건설기계의 종류 및 성능,차량계 건설기계의 운행경로,차량계 건설기계에 의한 작업방법,차량계 건설기계 사용 시 유도자 배치 위치,4,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,3.07,117,2,119,0.0,4,True,4,3.0703,0.053258,3e-08,0.1156,0.0001156,0.0362,3.62e-05,0.0469,4.69e-05,0.0324,3.24e-05,0.018313,0.0237,0.016367,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,안전보건규칙 38조 —> 별표 4,133,"문제: 차량계 건설기계를 사용하여 작업을 하는 때에 작업계획에 포함되지 않아도 되는 사항은?

선택지:
1. 사용하는 차량계 건설기계의 종류 및 성능
2. 차량계 건설기계의 운행경로
3. 차량계 건설기계에 의한 작업방법
4. 차량계 건설기계 사용 시 유도자 배치 위치

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2012,3,안전관리론,10,다음 중 인간관계 관리기법에 있어 구성원 상호간의 선호도를 기초로 집단 내부의 동태적 상호관계를 분석하는 방법으로 가장 적절한 것은?,text_only,,소시오매트리(sociometry),그리드 훈련(grid training),집단역할(group dynamic),감수성 훈련(sensitivity training),1,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,3.12,120,2,122,0.0,1,True,1,3.1229,0.054171,3.1e-08,0.1175,0.0001175,0.0369,3.69e-05,0.0477,4.77e-05,0.033,3.3e-05,0.018628,0.024107,0.016648,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,134,"문제: 다음 중 인간관계 관리기법에 있어 구성원 상호간의 선호도를 기초로 집단 내부의 동태적 상호관계를 분석하는 방법으로 가장 적절한 것은?

선택지:
1. 소시오매트리(sociometry)
2. 그리드 훈련(grid training)
3. 집단역할(group dynamic)
4. 감수성 훈련(sensitivity training)

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2012,3,인간공학 및 시스템안전공학,35,다음 중 부울대수의 관계식으로 틀린 것은?,text_only,,$A + AB = A$,$A(A + B) = A + B$,$A + \\overline{A}B = A + B$,$A + \\overline{A} = 1$,2,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,2.82,114,2,116,0.0,2,True,2,2.8223,0.048957,2.8e-08,0.1062,0.0001062,0.0333,3.33e-05,0.0431,4.31e-05,0.0298,2.98e-05,0.016834,0.021786,0.015045,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,135,"문제: 다음 중 부울대수의 관계식으로 틀린 것은?

선택지:
1. $A + AB = A$
2. $A(A + B) = A + B$
3. $A + \\overline{A}B = A + B$
4. $A + \\overline{A} = 1$

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2012,3,기계위험방지기술,46,산업안전보건법령상 롤러기에 사용하는 급정지장치 중 작업자의 무릎으로 조작하는 것의 위치로 옳은 것은?,text_only,O,밑면에서 0.2m 이상 0.4m 이내,밑면에서 0.4m 이상 0.6m 이내,밑면에서 0.8m 이상 1.1m 이내,밑면에서 1.8m 이내,2,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,4.44,139,2,141,0.0,3,False,3,4.437,0.076964,4.4e-08,0.167,0.000167,0.0524,5.24e-05,0.0678,6.78e-05,0.0468,4.68e-05,0.026465,0.03425,0.023653,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,방호장치 자율안전기준 고시 별표 3,136,"문제: 산업안전보건법령상 롤러기에 사용하는 급정지장치 중 작업자의 무릎으로 조작하는 것의 위치로 옳은 것은?

선택지:
1. 밑면에서 0.2m 이상 0.4m 이내
2. 밑면에서 0.4m 이상 0.6m 이내
3. 밑면에서 0.8m 이상 1.1m 이내
4. 밑면에서 1.8m 이내

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2012,3,전기위험방지기술,68,"대전서열을 올바르게 나열한 것은?(단, (+) ~ (-) 순임)",text_only,,폴리에틸렌 - 셀룰로이드 - 염화비닐 - 테프론,셀룰로이드 - 폴리에틸렌 - 염화비닐 - 테프론,염화비닐 - 폴리에틸렌 - 셀룰로이드 - 테프론,테프론 - 셀룰로이드 - 염화비닐 - 폴리에틸렌,1,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,3.23,127,2,129,0.0,2,False,2,3.2262,0.055963,3.2e-08,0.1214,0.0001214,0.0381,3.81e-05,0.0493,4.93e-05,0.034,3.4e-05,0.019244,0.024904,0.017198,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,137,"문제: 대전서열을 올바르게 나열한 것은?(단, (+) ~ (-) 순임)

선택지:
1. 폴리에틸렌 - 셀룰로이드 - 염화비닐 - 테프론
2. 셀룰로이드 - 폴리에틸렌 - 염화비닐 - 테프론
3. 염화비닐 - 폴리에틸렌 - 셀룰로이드 - 테프론
4. 테프론 - 셀룰로이드 - 염화비닐 - 폴리에틸렌

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2012,3,화학설비위험방지기술,99,다음 중 분해 폭발의 위험성이 있는 아세틸렌의 용제로 가장 적절한 것은?,text_only,,에테르,에틸알코올,아세톤,아세트알데히드,3,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,2.51,85,2,87,0.0,3,True,3,2.5129,0.043589,2.5e-08,0.0946,9.46e-05,0.0297,2.97e-05,0.0384,3.84e-05,0.0265,2.65e-05,0.014989,0.019398,0.013396,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,138,"문제: 다음 중 분해 폭발의 위험성이 있는 아세틸렌의 용제로 가장 적절한 것은?

선택지:
1. 에테르
2. 에틸알코올
3. 아세톤
4. 아세트알데히드

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2012,3,건설안전기술,117,지름 0.3 ~ 1.5m 정도의 우물을 굴착하여 이 속에 우물측관을 삽입하여 속으로 유입하는 지하수를 펌프로 양수하여 지하수위를 낮추는 방법은 무엇인가?,text_only,,Well Point 공법,Deep Well 공법,Under Pinning 공법,Vertical Drain 공법,2,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,2.94,114,2,116,0.0,2,True,2,2.9416,0.051025,2.9e-08,0.1107,0.0001107,0.0347,3.47e-05,0.0449,4.49e-05,0.031,3.1e-05,0.017546,0.022707,0.015681,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,139,"문제: 지름 0.3 ~ 1.5m 정도의 우물을 굴착하여 이 속에 우물측관을 삽입하여 속으로 유입하는 지하수를 펌프로 양수하여 지하수위를 낮추는 방법은 무엇인가?

선택지:
1. Well Point 공법
2. Deep Well 공법
3. Under Pinning 공법
4. Vertical Drain 공법

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2013,1,안전관리론,16,다음 중 구체적인 동기유발요인에 속하지 않는 것은?,text_only,,기회,자세,인정,참여,2,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,2.4,75,2,77,0.0,2,True,2,2.403,0.041683,2.4e-08,0.0904,9.04e-05,0.0284,2.84e-05,0.0367,3.67e-05,0.0254,2.54e-05,0.014333,0.01855,0.01281,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,140,"문제: 다음 중 구체적인 동기유발요인에 속하지 않는 것은?

선택지:
1. 기회
2. 자세
3. 인정
4. 참여

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2013,1,전기위험방지기술,71,감전되어 사망하는 주된 메커니즘과 거리가 먼 것은?,text_only,,심장부에 전류가 흘러 심실세동이 발생하여 혈액순환 기능이 상실되어 일어난 것,흉골에 전류가 흘러 혈압이 약해져 뇌에 산소공급기능이 정지되어 일어난 것,뇌의 호흡중추 신경에 전류가 흘러 호흡기능이 정지되어 일어난 것,흉부에 전류가 흘러 흉부수축에 의한 질식으로 일어난 것,2,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,4.26,144,2,146,0.0,2,True,2,4.2564,0.073833,4.2e-08,0.1602,0.0001602,0.0503,5.03e-05,0.065,6.5e-05,0.0449,4.49e-05,0.025389,0.032857,0.02269,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,141,"문제: 감전되어 사망하는 주된 메커니즘과 거리가 먼 것은?

선택지:
1. 심장부에 전류가 흘러 심실세동이 발생하여 혈액순환 기능이 상실되어 일어난 것
2. 흉골에 전류가 흘러 혈압이 약해져 뇌에 산소공급기능이 정지되어 일어난 것
3. 뇌의 호흡중추 신경에 전류가 흘러 호흡기능이 정지되어 일어난 것
4. 흉부에 전류가 흘러 흉부수축에 의한 질식으로 일어난 것

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2013,1,화학설비위험방지기술,81,다음 중 물 소화약제의 단점을 보완하기 위하여 물에 탄산칼륨(K$_2$CO$_3$)등을 녹인 수용액으로 부동성이 높은 알칼리성 소화약제는?,text_only,,포 소화약제,분말 소화약제,강화액 소화약제,산알칼리 소화약제,3,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,3.07,117,2,119,0.0,3,True,3,3.0744,0.05333,3e-08,0.1157,0.0001157,0.0363,3.63e-05,0.047,4.7e-05,0.0324,3.24e-05,0.018338,0.023732,0.016389,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,142,"문제: 다음 중 물 소화약제의 단점을 보완하기 위하여 물에 탄산칼륨(K$_2$CO$_3$)등을 녹인 수용액으로 부동성이 높은 알칼리성 소화약제는?

선택지:
1. 포 소화약제
2. 분말 소화약제
3. 강화액 소화약제
4. 산알칼리 소화약제

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
